item	itemLabel	icao	countryLabel	loc
http://www.wikidata.org/entity/Q1617253	Hickam Field	PHIK	United States of America	Point(-157.922427777 21.318680555)
http://www.wikidata.org/entity/Q1618726	Saint-Dizier-Robinson Air Base	LFSI	France	Point(4.89944444 48.63583333)
http://www.wikidata.org/entity/Q1636887	Westover Air Reserve Base	KCEF	United States of America	Point(-72.5347 42.1939)
http://www.wikidata.org/entity/Q1638450	Hurlburt Field	KHRT	United States of America	Point(-86.6894 30.4278)
http://www.wikidata.org/entity/Q1654111	Dobroslavtsi Air Base	LBSD	Bulgaria	Point(23.299444444 42.812222222)
http://www.wikidata.org/entity/Q1654111	Dobroslavtsi Air Base	LBSD	Bulgaria	Point(23.299638333 42.812433333)
http://www.wikidata.org/entity/Q1654635	Des Moines Air National Guard Base	KDSM	United States of America	Point(-93.6631 41.5339)
http://www.wikidata.org/entity/Q1654734	Dollyar Air Base	UG11	Azerbaijan	Point(45.956944444 40.8875)
http://www.wikidata.org/entity/Q1655319	Beccles Airfield	EGSM	United Kingdom	Point(1.618333333 52.435277777)
http://www.wikidata.org/entity/Q1655437	Dhamial Army Airbase	OPQS	Pakistan	Point(73.033333333 33.560277777)
http://www.wikidata.org/entity/Q1655612	Don Muang Royal Thai Air Force Base	VTBD	Thailand	Point(100.60666667 13.9125)
http://www.wikidata.org/entity/Q1655754	Dobbins Air Reserve Base	KMGE	United States of America	Point(-84.5164 33.9153)
http://www.wikidata.org/entity/Q1655761	Cognac-Châteaubernard Air Base	LFBG	France	Point(-0.3175 45.65833333)
http://www.wikidata.org/entity/Q1655841	Colonel Luis Arturo Rodríguez Meneses Air Base	SKUA	Colombia	Point(-68.6856 5.524483)
http://www.wikidata.org/entity/Q1655841	Colonel Luis Arturo Rodríguez Meneses Air Base	SKUA	Colombia	Point(-68.68555556 5.52444444)
http://www.wikidata.org/entity/Q1655841	Colonel Luis Arturo Rodríguez Meneses Air Base	SKUA	Colombia	Point(-68.68555556 5.524444444)
http://www.wikidata.org/entity/Q1656460	Driftwood Bay Air Force Station Airfield	PAAM	United States of America	Point(-166.857222222 53.971980555)
http://www.wikidata.org/entity/Q1656466	Cotswold Airport	EGBP	United Kingdom	Point(-2.056944444 51.668055555)
http://www.wikidata.org/entity/Q1656739	Denham Aerodrome	EGLD	United Kingdom	Point(-0.513055555 51.588333333)
http://www.wikidata.org/entity/Q1657595	Beja Airbase	LPBJ	Portugal	Point(-7.9325 38.078888888)
http://www.wikidata.org/entity/Q1657653	Columbus Air Force Base	KCBM	United States of America	Point(-88.4439 33.6439)
http://www.wikidata.org/entity/Q1658031	King Abdulaziz Air Base	OEDR	Saudi Arabia	Point(50.151944444 26.265277777)
http://www.wikidata.org/entity/Q1658031	King Abdulaziz Air Base	OEDR	Saudi Arabia	Point(50.16452 26.27675)
http://www.wikidata.org/entity/Q1658047	Creech Air Force Base	KINS	United States of America	Point(-115.667 36.5922)
http://www.wikidata.org/entity/Q1658500	Wilmington Air Park	KILN	United States of America	Point(-83.792222222 39.428055555)
http://www.wikidata.org/entity/Q1658500	Wilmington Air Park	KILN	United States of America	Point(-83.78876 39.43241)
http://www.wikidata.org/entity/Q1707982	Danilo Atienza Air Base	RPLS	Philippines	Point(120.89388611 14.49131667)
http://www.wikidata.org/entity/Q1708271	Chichijima Airfield	RJAO	Japan	Point(142.191 27.0897)
http://www.wikidata.org/entity/Q1708442	Chernihiv	UKRC	Ukraine	Point(31.31666667 51.55)
http://www.wikidata.org/entity/Q1710539	Kubbe Airbase	ESNI	Sweden	Point(17.936112 63.6325)
http://www.wikidata.org/entity/Q1726667	Cameri Airbase	LIMN	Italy	Point(8.665278 45.531112)
http://www.wikidata.org/entity/Q1726667	Cameri Airbase	LIMN	Italy	Point(8.669225 45.52959167)
http://www.wikidata.org/entity/Q1729854	Rome Viterbo Airport	LIRV	Italy	Point(12.062222 42.434167)
http://www.wikidata.org/entity/Q1729854	Rome Viterbo Airport	LIRV	Italy	Point(12.064155555 42.430183333)
http://www.wikidata.org/entity/Q1751264	RAAF Base Townsville	YBTL	Australia	Point(146.765 -19.253333333)
http://www.wikidata.org/entity/Q1763149	Afonsos Air Force Base	SBAF	Brazil	Point(-43.38472222 -22.875)
http://www.wikidata.org/entity/Q1766303	Seymour Johnson Air Force Base	KGSB	United States of America	Point(-77.9606 35.3394)
http://www.wikidata.org/entity/Q1780219	Rygge Air Station	ENRY	Norway	Point(10.785555555 59.378888888)
http://www.wikidata.org/entity/Q1784194	Little Rock Air Force Base	KLRF	United States of America	Point(-92.147777777 34.913055555)
http://www.wikidata.org/entity/Q1785757	Maxwell Air Force Base	KMXF	United States of America	Point(-86.3625 32.3792)
http://www.wikidata.org/entity/Q1785757	Maxwell Air Force Base	KMXF	United States of America	Point(-86.36667 32.38333)
http://www.wikidata.org/entity/Q1800390	Naval Air Station North Island	KNZY	United States of America	Point(-117.215278 32.699167)
http://www.wikidata.org/entity/Q1800787	Lajes Field	LPLA	Portugal	Point(-27.090833333 38.761944444)
http://www.wikidata.org/entity/Q1806489	Yokota Air Base	RJTY	Japan	Point(139.348611111 35.748611111)
http://www.wikidata.org/entity/Q1827124	Yakumo Sub Base	RJCY	Japan	Point(140.266944 42.245556)
http://www.wikidata.org/entity/Q1836424	CFB Comox / Comox Valley Airport	CYQQ	Canada	Point(-124.887 49.7108)
http://www.wikidata.org/entity/Q1836709	Chalgrove Airfield	EGLJ	United Kingdom	Point(-1.080833333 51.674722222)
http://www.wikidata.org/entity/Q1836818	Canadian Forces Base Gander	CYQX	Canada	Point(-54.568056 48.936944)
http://www.wikidata.org/entity/Q1836849	CFB Winnipeg	CYWG	Canada	Point(-97.234722222 49.888888888)
http://www.wikidata.org/entity/Q1836876	Châteaudun Air Base	LFOC	France	Point(1.37638889 48.05805556)
http://www.wikidata.org/entity/Q1837207	Charbatia Air Base	VCUT	India	Point(85.886261111 20.549619444)
http://www.wikidata.org/entity/Q1837933	CFB Moose Jaw	CYMJ	Canada	Point(-105.559166666 50.330277777)
http://www.wikidata.org/entity/Q1857706	Kleine Brogel Air Base	EBBL	Belgium	Point(5.46667 51.16389)
http://www.wikidata.org/entity/Q1857706	Kleine Brogel Air Base	EBBL	Belgium	Point(5.469722 51.168333)
http://www.wikidata.org/entity/Q1893607	Loring Air Force Base	KLIZ	United States of America	Point(-67.888888888 46.949722222)
http://www.wikidata.org/entity/Q1894366	Villacoublay Air Base	LFPV	France	Point(2.19972222 48.77305556)
http://www.wikidata.org/entity/Q1914901	Centocelle Airport	LIRC	Italy	Point(12.562777777 41.8725)
http://www.wikidata.org/entity/Q1926602	Nha Trang Air Base	VVNT	Vietnam	Point(109.19277778 12.2275)
http://www.wikidata.org/entity/Q1934947	Alpnach Air Base	LSMA	Switzerland	Point(8.28417 46.9439)
http://www.wikidata.org/entity/Q1934952	Port Sudan	HSSP	Sudan	Point(37.216666666 19.566666666)
http://www.wikidata.org/entity/Q1934960	Balashov airfield	XWSW	Russia	Point(43.29972222 51.53305556)
http://www.wikidata.org/entity/Q1934964	Dübendorf Air Base	LSMD	Switzerland	Point(8.648230555 47.398644444)
http://www.wikidata.org/entity/Q1934972	Ghedi Air Base	LIPL	Italy	Point(10.26766667 45.43216667)
http://www.wikidata.org/entity/Q1934979	Frosinone Airport	LIRH	Italy	Point(13.29388889 41.64805556)
http://www.wikidata.org/entity/Q1934988	Al Minhad Air Base	OMDM	United Arab Emirates	Point(55.366243 25.026818)
http://www.wikidata.org/entity/Q1934990	Poulmic Airbase	LFRL	France	Point(-4.44583333 48.28194444)
http://www.wikidata.org/entity/Q1934995	Lecce Galatina Airport	LIBN	Italy	Point(18.133325 40.239227777)
http://www.wikidata.org/entity/Q1934997	Mont-de-Marsan Air Base	LFBM	France	Point(-0.50916667 43.91166667)
http://www.wikidata.org/entity/Q15103	Port Pirie Airport	YPIR	Australia	Point(137.995 -33.238888888)
http://www.wikidata.org/entity/Q17584	Tamworth Regional Airport	YSTW	Australia	Point(150.8511111 -31.081666666)
http://www.wikidata.org/entity/Q17607	Bathurst Island Airport	YBTI	Australia	Point(130.62 -11.7692)
http://www.wikidata.org/entity/Q17616	Snake Bay Airport	YSNB	Australia	Point(130.653611111 -11.422777777)
http://www.wikidata.org/entity/Q17899	Bacchus Marsh Airfield	YBSS	Australia	Point(144.421666666 -37.733333333)
http://www.wikidata.org/entity/Q24116	Koksijde Air Base	EBFN	Belgium	Point(2.65278 51.09028)
http://www.wikidata.org/entity/Q43363	Chièvres Air Base	EBCV	Belgium	Point(3.83111 50.57583)
http://www.wikidata.org/entity/Q82928	Isa Air Base	OBBS	Bahrain	Point(50.590555555 25.918333333)
http://www.wikidata.org/entity/Q133626	Jehonville Air Base	EBBX	Belgium	Point(5.22389 49.89167)
http://www.wikidata.org/entity/Q133955	Saint-Hubert Air Base	EBSU	Belgium	Point(5.43951 50.0341)
http://www.wikidata.org/entity/Q138896	RAF Binbrook	EGXB	United Kingdom	Point(-0.208889 53.4458)
http://www.wikidata.org/entity/Q143224	Jyväskylä Airport	EFJY	Finland	Point(25.672777777 62.400833333)
http://www.wikidata.org/entity/Q161348	Ramstein Air Base	ETAR	Germany	Point(7.601944 49.438333)
http://www.wikidata.org/entity/Q172864	Zeltweg Air Base	LOXZ	Austria	Point(14.747777777 47.203888888)
http://www.wikidata.org/entity/Q176146	Sheppard Air Force Base	KSPS	United States of America	Point(-98.4919 33.9889)
http://www.wikidata.org/entity/Q177397	Area 51	KXTA	United States of America	Point(-115.808333333 37.233333333)
http://www.wikidata.org/entity/Q206640	Treviso-Istrana Air Base	LIPS	Italy	Point(12.08288056 45.68486667)
http://www.wikidata.org/entity/Q217563	Edwards Air Force Base	KEDW	United States of America	Point(-117.891256356 34.923890144)
http://www.wikidata.org/entity/Q240119	Sint-Truiden Air Base	EBST	Belgium	Point(5.194558333 50.788952777)
http://www.wikidata.org/entity/Q269194	Vaziani Military Base	UG27	Georgia	Point(45.03075 41.628028)
http://www.wikidata.org/entity/Q284107	Monte Real Air Base	LPMR	Portugal	Point(-8.885097 39.82831)
http://www.wikidata.org/entity/Q284434	Brétigny-sur-Orge Air Base	LFPY	France	Point(2.332222 48.596112)
http://www.wikidata.org/entity/Q291289	Maaten al-Sarra Air Base	HL56	Libya	Point(21.827222222 21.706111111)
http://www.wikidata.org/entity/Q316344	Wittmundhafen Air Base	ETNT	Germany	Point(7.66733 53.5478)
http://www.wikidata.org/entity/Q320196	Decimomannu Air Base	LIED	Italy	Point(8.972480555 39.354222222)
http://www.wikidata.org/entity/Q320257	Büchel Air Base	ETSB	Germany	Point(7.06333 50.1738)
http://www.wikidata.org/entity/Q320266	Nörvenich Air Base	ETNN	Germany	Point(6.658166666 50.831166666)
http://www.wikidata.org/entity/Q321162	Naval Air Station Pensacola	KNPA	United States of America	Point(-87.305555555 30.354166666)
http://www.wikidata.org/entity/Q322119	Nordholz Naval Airbase	ETMN	Germany	Point(8.65861 53.7672)
http://www.wikidata.org/entity/Q322130	Laupheim Air Base	ETHL	Germany	Point(9.91002 48.2203)
http://www.wikidata.org/entity/Q323983	Bitburg airfield	EDRB	Germany	Point(6.571666666 49.948333333)
http://www.wikidata.org/entity/Q325692	Schleswig Air Base	ETNS	Germany	Point(9.51636 54.4594)
http://www.wikidata.org/entity/Q327689	Wiesbaden Army Airfield	ETOU	Germany	Point(8.3254 50.0498)
http://www.wikidata.org/entity/Q329095	NATO Air Base Geilenkirchen	ETNG	Germany	Point(6.0425 50.960833333)
http://www.wikidata.org/entity/Q350195	Casement Aerodrome	EIME	Republic of Ireland	Point(-6.451111111 53.301666666)
http://www.wikidata.org/entity/Q350195	Casement Aerodrome	EIME	United Kingdom	Point(-6.451111111 53.301666666)
http://www.wikidata.org/entity/Q383124	Grazzanise Airbase	LIRM	Italy	Point(14.08194444 41.06083333)
http://www.wikidata.org/entity/Q388394	Iswahyudi Air Force Base	WARI	Indonesia	Point(111.433055555 -7.612777777)
http://www.wikidata.org/entity/Q441476	RAF Bruggen	ETUR	Germany	Point(6.129444444 51.2)
http://www.wikidata.org/entity/Q443758	Leck Air Base	ETNL	Germany	Point(8.95556 54.7917)
http://www.wikidata.org/entity/Q455936	Rhein-Main Air Base	EDAF	Germany	Point(8.58528 50.0353)
http://www.wikidata.org/entity/Q461492	Vandenberg Space Force Base	KVBG	United States of America	Point(-120.537437217 34.737890289)
http://www.wikidata.org/entity/Q465260	Landsberg-Lech Air Base	ETSA	Germany	Point(10.912617143 48.077871956)
http://www.wikidata.org/entity/Q472400	Ingolstadt Manching Airport	ETSI	Germany	Point(11.5337 48.71563)
http://www.wikidata.org/entity/Q473702	Erding Air Base	ETSE	Germany	Point(11.9487 48.3223)
http://www.wikidata.org/entity/Q491220	Gangneung Airbase	RKNN	South Korea	Point(128.94361111 37.75333333)
http://www.wikidata.org/entity/Q491372	Andersen Air Force Base	PGUA	United States of America	Point(144.930025 13.583952777)
http://www.wikidata.org/entity/Q492965	Osan Air Base	RKSO	South Korea	Point(127.029722222 37.090555555)
http://www.wikidata.org/entity/Q492992	Seoul Air Base	RKSM	South Korea	Point(127.113888888 37.445833333)
http://www.wikidata.org/entity/Q513689	Léopold Sédar Senghor International Airport	GOOY	Senegal	Point(-17.479305 14.743833)
http://www.wikidata.org/entity/Q538648	Neuburg Air Base	ETSN	Germany	Point(11.2117 48.7117)
http://www.wikidata.org/entity/Q542588	Al Udeid Air Base	OTBH	Qatar	Point(51.314722222 25.117222222)
http://www.wikidata.org/entity/Q542588	Al Udeid Air Base	OTBH	Qatar	Point(51.320555555 25.119444444)
http://www.wikidata.org/entity/Q547627	Beauvechain Air Base	EBBE	Belgium	Point(4.76833 50.75861)
http://www.wikidata.org/entity/Q554451	Fürstenfeldbruck Air Base	ETSF	Germany	Point(11.268426635 48.193767474)
http://www.wikidata.org/entity/Q555944	Juana Azurduy de Padilla International Airport	SLSU	Bolivia	Point(-65.29386 -19.01242)
http://www.wikidata.org/entity/Q564876	RAF Alconbury	EGWZ	United Kingdom	Point(-0.22367 52.37487)
http://www.wikidata.org/entity/Q569168	Cranfield Airport	EGTC	United Kingdom	Point(-0.616666666 52.072222222)
http://www.wikidata.org/entity/Q572010	Szolnok Air Base	LHSN	Hungary	Point(20.235277777 47.122777777)
http://www.wikidata.org/entity/Q576617	Scott Air Force Base	KBLV	United States of America	Point(-89.835183333 38.545177777)
http://www.wikidata.org/entity/Q577946	Kirtland Air Force Base	KIKR	United States of America	Point(-106.60916667 35.04027778)
http://www.wikidata.org/entity/Q578040	El Bosque Airport	SCBQ	Chile	Point(-70.6875 -33.56083333)
http://www.wikidata.org/entity/Q588038	Ilopango International Airport	MSSS	El Salvador	Point(-89.117297222 13.694572222)
http://www.wikidata.org/entity/Q590092	Palmachim Airbase	LL59	Israel	Point(34.690555555 31.897777777)
http://www.wikidata.org/entity/Q597588	Bir Gifgafa Airfield	HE36	Egypt	Point(33.15416667 30.40722222)
http://www.wikidata.org/entity/Q597588	Bir Gifgafa Airfield	HE36	Israel	Point(33.15416667 30.40722222)
http://www.wikidata.org/entity/Q597859	Biggs Army Airfield	KBIF	United States of America	Point(-106.38 31.849444444)
http://www.wikidata.org/entity/Q607789	Assab International Airport	HHSB	Eritrea	Point(42.645 13.071666666)
http://www.wikidata.org/entity/Q608289	Kadena Air Base	RODN	Japan	Point(127.769444444 26.351666666)
http://www.wikidata.org/entity/Q625830	Yecheon Air Base	RKTY	South Korea	Point(128.355055 36.631722)
http://www.wikidata.org/entity/Q626985	Offutt Air Force Base	KOFF	United States of America	Point(-95.912511111 41.118333333)
http://www.wikidata.org/entity/Q640410	Željava Air Base	LYBI	Yugoslavia	Point(15.758055555 44.836388888)
http://www.wikidata.org/entity/Q646013	Kinmen Airport	RCBS	Taiwan	Point(118.359166666 24.427777777)
http://www.wikidata.org/entity/Q649866	MDPGA Wethersfield	EGVT	United Kingdom	Point(0.506011 51.9739)
http://www.wikidata.org/entity/Q649929	McGhee Tyson Air National Guard Base	KTYS	United States of America	Point(-83.993888888 35.810833333)
http://www.wikidata.org/entity/Q650056	Langley Air Force Base	KLFI	United States of America	Point(-76.3606 37.0828)
http://www.wikidata.org/entity/Q650099	Masirah Air Base	OOMA	Oman	Point(58.89027778 20.67527778)
http://www.wikidata.org/entity/Q650315	Melun Villaroche Aerodrome	LFPM	France	Point(2.67083333 48.60527778)
http://www.wikidata.org/entity/Q651210	Massawa International Airport	HHMS	Eritrea	Point(39.368 15.671138)
http://www.wikidata.org/entity/Q651419	Melsbroek Air Base	EBMB	Belgium	Point(4.484444444 50.901388888)
http://www.wikidata.org/entity/Q652085	3rd Division Support Base	CYED	Canada	Point(-113.475555555 53.669166666)
http://www.wikidata.org/entity/Q652293	Metabaru Air Field	RJDM	Japan	Point(130.41361111 33.32527778)
http://www.wikidata.org/entity/Q2886464	Luxeuil Air Base	LFSX	France	Point(6.36416667 47.78305556)
http://www.wikidata.org/entity/Q2886466	Reims-Champagne Air Base	LFSR	France	Point(4.050833333 49.310277777)
http://www.wikidata.org/entity/Q2886470	Mourmelon Airbase	LFXM	France	Point(4.366945 49.111388)
http://www.wikidata.org/entity/Q2886471	Istres Air Base	LFMI	France	Point(4.941666666 43.524444444)
http://www.wikidata.org/entity/Q2886473	Metz-Frescaty Air Base	LFSF	France	Point(6.13388889 49.07166667)
http://www.wikidata.org/entity/Q2886476	Solenzara Air Base	LFKS	France	Point(9.405555555 41.924444444)
http://www.wikidata.org/entity/Q2886478	Nancy Air Base	LFSO	France	Point(5.955 48.58388889)
http://www.wikidata.org/entity/Q2886484	185 Hao Airbase	NTTO	France	Point(-140.945 -18.0756)
http://www.wikidata.org/entity/Q2886486	Toul-Rosières Air Base	LFSL	France	Point(5.98 48.78)
http://www.wikidata.org/entity/Q2886488	Nouméa Air Base	NWWW	France	Point(166.216 -22.016)
http://www.wikidata.org/entity/Q2886489	Tahiti-Faa'a Airbase	NTAA	France	Point(-149.607 -17.5532)
http://www.wikidata.org/entity/Q2886504	Tours Air Base	LFOT	France	Point(0.723209 47.4321)
http://www.wikidata.org/entity/Q2886505	Ambérieu-en-Bugey Air Base	LFXA	France	Point(5.32833333 45.98722222)
http://www.wikidata.org/entity/Q2886509	Rochefort Air Base	LFDN	France	Point(-0.9825 45.88944444)
http://www.wikidata.org/entity/Q2886512	Salon-de-Provence Air Base	LFMY	France	Point(5.108 43.6031)
http://www.wikidata.org/entity/Q2886524	Muwaffaq Salti Air Base	OJMS	Jordan	Point(36.78305556 31.83361111)
http://www.wikidata.org/entity/Q2886527	Étain-Rouvres Air Base	LFQE	France	Point(5.6683 49.2167)
http://www.wikidata.org/entity/Q2886530	Bierset Airbase	EBLH	Belgium	Point(5.44306 50.6372)
http://www.wikidata.org/entity/Q2886531	Aalborg Air Base	EKYT	Denmark	Point(9.849163888 57.092788888)
http://www.wikidata.org/entity/Q2886538	RCAF Station Marville	LFYK	France	Point(5.41133 49.45687)
http://www.wikidata.org/entity/Q2886544	Saint-Simon – Clastres Air Base	LFYT	France	Point(3.21222222 49.75722222)
http://www.wikidata.org/entity/Q2886547	Wadi Seidna Air Base	HSWS	Sudan	Point(32.51611111 15.8175)
http://www.wikidata.org/entity/Q2886552	Transit Center at Manas	UAFM	Kyrgyzstan	Point(74.469444 43.050278)
http://www.wikidata.org/entity/Q2886559	Shindand Air Base	OASD	Afghanistan	Point(62.260975 33.391330555)
http://www.wikidata.org/entity/Q2886563	Hyères Le Palyvestre Naval Airbase	LFTH	France	Point(6.14603 43.0973)
http://www.wikidata.org/entity/Q2886566	Port-Lyautey Naval Airbase	GMMY	Morocco	Point(-6.59587 34.2992)
http://www.wikidata.org/entity/Q2886568	Lann-Bihoué Naval Airbase	LFRH	France	Point(-3.43967 47.7609)
http://www.wikidata.org/entity/Q2886571	Nîmes-Garons Naval Airbase	LFTW	France	Point(4.41633 43.7577)
http://www.wikidata.org/entity/Q2886623	Canadian Forces Base Lahr	EDAN	Germany	Point(7.827722 48.36925)
http://www.wikidata.org/entity/Q2900811	Army Air Corps Middle Wallop	EGVP	United Kingdom	Point(-1.57 51.14916667)
http://www.wikidata.org/entity/Q2901111	Hachinohe Air Base	RJSH	Japan	Point(141.46722222 40.55194444)
http://www.wikidata.org/entity/Q2901121	Tateyama Air Base	RJTE	Japan	Point(139.83194444 34.9875)
http://www.wikidata.org/entity/Q2901215	Jilin Ertaizi Airport	ZYJL	People's Republic of China	Point(126.39555556 44.00222222)
http://www.wikidata.org/entity/Q2902006	JGSDF Camp Hachinohe	RJSH	Japan	Point(141.466 40.5567)
http://www.wikidata.org/entity/Q2902118	Jēkabpils Air Base	EVKA	Latvia	Point(25.89166667 56.535)
http://www.wikidata.org/entity/Q2902833	Joint Base Charleston	KCHS	United States of America	Point(-80.0406 32.8986)
http://www.wikidata.org/entity/Q2902833	Joint Base Charleston	KCHS	United States of America	Point(-79.971305555 32.9655)
http://www.wikidata.org/entity/Q2903084	Oakey Army Aviation Centre	YBOK	Australia	Point(151.735277777 -27.411388888)
http://www.wikidata.org/entity/Q2903352	Jelgava Air Base	EVEA	Latvia	Point(23.67833333 56.67166667)
http://www.wikidata.org/entity/Q2916270	Rayak Air Base	OLRA	Lebanon	Point(35.990277777 33.852222222)
http://www.wikidata.org/entity/Q2919849	Captain Ernesto Esguerra Cubides Air Base	SKTQ	Colombia	Point(-75.23388889 0.745833333)
http://www.wikidata.org/entity/Q2930455	Ursel Airbase	EBUL	Belgium	Point(3.47414 51.1441)
http://www.wikidata.org/entity/Q2930455	Ursel Airbase	EBUL	Belgium	Point(3.475555 51.144167)
http://www.wikidata.org/entity/Q2930455	Ursel Airbase	EBUL	Belgium	Point(3.47528 51.14444)
http://www.wikidata.org/entity/Q2963771	Ching Chuan Kang Air Base	RCMQ	Taiwan	Point(120.62 24.26)
http://www.wikidata.org/entity/Q3014320	Naval Outlying Landing Field Imperial Beach	KNRS	United States of America	Point(-117.112 32.5633)
http://www.wikidata.org/entity/Q3014558	Naval Air Weapons Station China Lake	KNID	United States of America	Point(-117.691944444 35.685555555)
http://www.wikidata.org/entity/Q3015041	Naval Air Station Brunswick	KNHZ	United States of America	Point(-69.938611111 43.892222222)
http://www.wikidata.org/entity/Q3015119	Naval Air Station Glynco	KNEA	United States of America	Point(-81.466497222 31.258808333)
http://www.wikidata.org/entity/Q3015150	Naval Air Station Glenview	KNBU	United States of America	Point(-87.8225 42.0906)
http://www.wikidata.org/entity/Q3015462	Naval Air Station Cecil Field	KNZC	United States of America	Point(-81.876666666 30.218611111)
http://www.wikidata.org/entity/Q3015517	INS Utkrosh	VOPB	India	Point(92.72972222 11.64111111)
http://www.wikidata.org/entity/Q3015564	Naval Air Station Olathe	KNUU	United States of America	Point(-94.890277777 38.830833333)
http://www.wikidata.org/entity/Q3015843	Iruma Air Base	RJTJ	Japan	Point(139.410555555 35.841944444)
http://www.wikidata.org/entity/Q3015913	Nyutabaru Air Base	RJFN	Japan	Point(131.451388888 32.083611111)
http://www.wikidata.org/entity/Q3016361	Naval Auxiliary Landing Field Orange Grove	KNOG	United States of America	Point(-98.051666666 27.901111111)
http://www.wikidata.org/entity/Q3016367	Naval Air Station Joint Reserve Base Fort Worth	KNFW	United States of America	Point(-97.43333 32.76583)
http://www.wikidata.org/entity/Q3016367	Naval Air Station Joint Reserve Base Fort Worth	KNFW	United States of America	Point(-97.441666666 32.769166666)
http://www.wikidata.org/entity/Q3016387	Naval Auxiliary Landing Field Ford Island	PHNP	United States of America	Point(-157.95975528 21.36489333)
http://www.wikidata.org/entity/Q3016710	Atsugi Air Base	RJTA	Japan	Point(139.45 35.454722222)
http://www.wikidata.org/entity/Q3016802	Ipswich Airport	EGSE	United Kingdom	Point(1.194722222 52.030833333)
http://www.wikidata.org/entity/Q3017076	Naval Air Station Jacksonville	KNIP	United States of America	Point(-81.68056 30.23583)
http://www.wikidata.org/entity/Q3017107	Naval Outlying Field Santa Rosa	KNGS	United States of America	Point(-86.94 30.610833333)
http://www.wikidata.org/entity/Q3017118	Nurmsi Airfield	EENI	Estonia	Point(25.735002777 58.861597222)
http://www.wikidata.org/entity/Q3017567	Thanjavur Air Force Station	VOTJ	India	Point(79.101388888 10.722222222)
http://www.wikidata.org/entity/Q3017866	Naval Air Station Cubi Point	RPMB	Philippines	Point(125.232778 6.1075)
http://www.wikidata.org/entity/Q3017866	Naval Air Station Cubi Point	RPMB	Philippines	Point(120.271363888 14.79445)
http://www.wikidata.org/entity/Q3017866	Naval Air Station Cubi Point	RPMB	Philippines	Point(120.27669 14.79654)
http://www.wikidata.org/entity/Q3027840	Deelen Air Base	EHDL	Netherlands	Point(5.8725 52.060278)
http://www.wikidata.org/entity/Q3085119	Hunter Army Airfield	KSVN	United States of America	Point(-81.14555556 32.01)
http://www.wikidata.org/entity/Q3087341	Freeflight International Airport	PKRO	Marshall Islands	Point(167.470833333 9.396944444)
http://www.wikidata.org/entity/Q3100400	Shaw Air Force Base	KSSC	United States of America	Point(-80.4728 33.9731)
http://www.wikidata.org/entity/Q3105846	Hill Air Force Base	KHIF	United States of America	Point(-111.973 41.1239)
http://www.wikidata.org/entity/Q3139697	Homestead Air Reserve Base	KHST	United States of America	Point(-80.3836 25.4883)
http://www.wikidata.org/entity/Q3196747	Armilla Airbase	LEGA	Spain	Point(-3.63569444 37.13322222)
http://www.wikidata.org/entity/Q3206850	Holsworthy Barracks	YSHW	Australia	Point(150.951666666 -33.995)
http://www.wikidata.org/entity/Q3207184	Alcantarilla Military Airbase	LERI	Spain	Point(-1.23177778 37.95418056)
http://www.wikidata.org/entity/Q3207377	Hucknall Airfield	EGNA	United Kingdom	Point(-1.218333333 53.014444444)
http://www.wikidata.org/entity/Q3234808	Shantou Waisha Airport	ZGOW	People's Republic of China	Point(116.760277777 23.425)
http://www.wikidata.org/entity/Q3235616	Sultan Haji Ahmad Shah Airport	WMKD	Malaysia	Point(103.208572222 3.775175)
http://www.wikidata.org/entity/Q3245032	Kisarazu Air Field	RJTK	Japan	Point(139.90994 35.39827)
http://www.wikidata.org/entity/Q3271063	Sola Air Station	ENZV	Norway	Point(5.637777777 58.876666666)
http://www.wikidata.org/entity/Q3271311	Ørland Air Station	ENOL	Norway	Point(9.604002777 63.698908333)
http://www.wikidata.org/entity/Q3271618	Lielvārde Air Base	EVGA	Latvia	Point(24.85333333 56.77833333)
http://www.wikidata.org/entity/Q3273828	PAF Base Masroor	OPMR	Pakistan	Point(66.938888888 24.893611111)
http://www.wikidata.org/entity/Q3273947	Cape Lisburne LRRS Airport	PALU	United States of America	Point(-166.111 68.875)
http://www.wikidata.org/entity/Q3273995	Gamal Abdul El Nasser Air Base	HL67	Libya	Point(23.90950556 31.90950556)
http://www.wikidata.org/entity/Q3274234	Captain Germán Olano Moreno Air Base	SKPQ	Colombia	Point(-74.65739722 5.483469444)
http://www.wikidata.org/entity/Q3274234	Captain Germán Olano Moreno Air Base	SKPQ	Colombia	Point(-74.656667 5.483333)
http://www.wikidata.org/entity/Q3274234	Captain Germán Olano Moreno Air Base	SKPQ	Colombia	Point(-74.65722222 5.48361111)
http://www.wikidata.org/entity/Q3274268	Gimo Air Base	ESKA	Sweden	Point(18.09722222 60.12972222)
http://www.wikidata.org/entity/Q3274614	La Carlota Air Base	SVFM	Venezuela	Point(-66.843611111 10.485)
http://www.wikidata.org/entity/Q3274626	Hindan Air Force Station	VIDX	India	Point(77.358911 28.707703)
http://www.wikidata.org/entity/Q3274819	Gawler Aerodrome	YGAW	Australia	Point(138.719 -34.6)
http://www.wikidata.org/entity/Q3274927	Gaziemir Air Base	LTBK	Turkey	Point(27.15935278 38.31910556)
http://www.wikidata.org/entity/Q3275012	Chitose Air Base	RJCJ	Japan	Point(141.666388888 42.794444444)
